address,lat,long
410 EAST 120 STREET,40.7981126,-73.9330487
145 WEST 142 STREET,40.8194315,-73.9392125
343 LENOX AVENUE,40.8094216,-73.9447848
143 WEST 142 STREET,40.8193958,-73.9391259
645 LENOX AVENUE,40.8188928,-73.937851
222 LENOX AVENUE,40.8051957,-73.9468616
108 WEST 128 STREET,40.809762,-73.9448423
5 WEST 121 STREET,40.8049428,-73.9461286
2342 1 AVENUE,40.7988745,-73.93113
163 WEST 143 STREET,40.8202687,-73.9392768
159 WEST 143 STREET,40.8202165,-73.9391576
345 LENOX AVENUE,40.809471,-73.9447486
13 MT MORRIS PARK WEST,40.8048494,-73.9458036
2412 1 AVENUE,40.8012868,-73.9306544
143 WEST 143 STREET,40.8199692,-73.9385653
115 WEST 143 STREET,40.8197548,-73.9380561
141 WEST 128 STREET,40.8107121,-73.945918
15 MT MORRIS PARK WEST,40.8050799,-73.9456806
104 WEST 144 STREET,40.8198643,-73.9375574
137 WEST 128 STREET,40.8106544,-73.945788
106 WEST 144 STREET,40.8199138,-73.9376766
6 WEST 122 STREET,40.805198,-73.9459622
1 AVENUE,40.7995045,-73.929049
108 WEST 144 STREET,40.8199632,-73.9377922
135 WEST 128 STREET,40.8105967,-73.9456472
10 WEST 122 STREET,40.805253,-73.9460994
1 AVENUE,40.800397,-73.929727
110 WEST 144 STREET,40.8200127,-73.9379113
112 WEST 144 STREET,40.8201309,-73.9381894
361 LENOX AVENUE,40.8099374,-73.9443581
144 WEST 144 STREET,40.8202518,-73.9384784
14 WEST 122 STREET,40.8053079,-73.946229400000007
340 PLEASANT AVENUE,40.796347,-73.9318586
152 WEST 144 STREET,40.820359,-73.9387312
363 LENOX AVENUE,40.8100609,-73.9442713
2481 ADAM C POWELL BLVD,40.8209301,-73.9390811
16 WEST 122 STREET,40.8053354,-73.9462944
354 PLEASANT AVENUE,40.796775,-73.9315439
126 WEST 129 STREET,40.8105771,-73.9448344
2487 ADAM C POWELL BLVD,40.8210755,-73.9389943
18 WEST 122 STREET,40.8054178,-73.9463088
138 WEST 129 STREET,40.810775,-73.9453038
510 EAST 119 STREET,40.7964921,-73.931165
133 WEST 144 STREET,40.8206469,-73.9382287
109 WEST 144 STREET,40.8202209,-73.9372247
122 WEST 145 STREET,40.8207372,-73.9376831
9 WEST 120 STREET,40.8043502,-73.9466636
140 WEST 129 STREET,40.8108107,-73.9453869
150 WEST 145 STREET,40.8209571,-73.9382031
144 WEST 129 STREET,40.8108657,-73.9455205
155 WEST 145 STREET,40.8215059,-73.9380364
10 MT MORRIS PARK WEST,40.8045448,-73.9460892
145 WEST 145 STREET,40.8213438,-73.9376536
148 WEST 129 STREET,40.8109261,-73.9456613
709 ESPLANADE GDNS PLAZA,40.821173,-73.9364867
5 WEST 120 STREET,40.804298,-73.9465373
FDR DRIVE,40.7812928,-73.9379005
160 WEST 129 STREET,40.811091,-73.9460586
160 WEST 146 STREET,40.8217941,-73.9379603
240 LENOX AVENUE,40.8057774,-73.9464385
104 WEST 129 STREET,40.8102886,-73.9441446
244 LENOX AVENUE,40.8058844,-73.9463626
721 ESPLANADE GDNS PLAZA,40.8219471,-73.9367642
HARLEM RIVER DRIVE,40.8225197,-73.9348559
2181 ADAM C POWELL BLVD,40.8114478,-73.9460222
248 LENOX AVENUE,40.8059886,-73.946283
7 AVENUE,40.8258566,-73.9336747
153 WEST 129 STREET,40.8112855,-73.945354
7 AVENUE,40.8267658,-73.9349313
WARDS ISLAND,40.7874478,-73.9219116
21 WEST 122 STREET,40.8057882,-73.9461748
119 WEST 129 STREET,40.8108843,-73.9444006
15 WEST 122 STREET,40.805714,-73.9459979
F D R DRIVE,40.7912974,-73.9124778
255 WEST 137 STREET,40.8176749,-73.9447129
241 WEST 137 STREET,40.8175046,-73.944312
115 WEST 129 STREET,40.8108349,-73.9442851
223 WEST 137 STREET,40.817282,-73.9437847
147 WEST 129 STREET,40.8112003,-73.9451517
212 WEST 138 STREET,40.8174025,-73.9433113
214 WEST 138 STREET,40.8174355,-73.9433836
28 MT MORRIS PARK WEST,40.8056945,-73.945196
29 MT MORRIS PARK WEST,40.8057411,-73.9451635
141 CENTRAL PARK NORTH,40.7992126,-73.9541623
116 WEST 111 STREET,40.7990969,-73.9532378
218 WEST 138 STREET,40.8175234,-73.9435966
125 WEST 129 STREET,40.8109421,-73.9445415
226 WEST 138 STREET,40.8176361,-73.9438675
4 WEST 123 STREET,40.8057879,-73.9454199
120 WEST 111 STREET,40.7991409,-73.9533425
102 WEST 130 STREET,40.8109527,-73.9438009
126 WEST 111 STREET,40.7992041,-73.9534905
234 WEST 138 STREET,40.8177488,-73.9441348
236 WEST 138 STREET,40.8177762,-73.9441998
8 WEST 123 STREET,40.8058346,-73.9455246
114 WEST 130 STREET,40.8110791,-73.9441042
246 WEST 138 STREET,40.8179576,-73.9446259
132 WEST 130 STREET,40.8112824,-73.9445845
10 WEST 123 STREET,40.8058566,-73.9455788
134 WEST 111 STREET,40.7992947,-73.9537072
249 WEST 137 STREET,40.8176007,-73.9445431
211 WEST 137 STREET,40.8171364,-73.943438
2185 ADAM C POWELL BLVD,40.8116371,-73.9458992
WEST 138 STREET,40.8178587,-73.9443948
243 WEST 137 STREET,40.8175293,-73.9443698
14 WEST 123 STREET,40.8059005,-73.9456835
16 WEST 123 STREET,40.8059225,-73.9457377
146 WEST 111 STREET,40.7994706,-73.954126
118 WEST 111 STREET,40.7991189,-73.9532919
113 WEST 130 STREET,40.8114907,-73.9439052
235 WEST 137 STREET,40.8174304,-73.9441314
22 WEST 123 STREET,40.8059912,-73.9458929
128 WEST 111 STREET,40.7992261,-73.9535411
269 WEST 138 STREET,40.8184571,-73.94464
109 WEST 131 STREET,40.8120393,-73.9432617
261 WEST 138 STREET,40.8183665,-73.9444233
247 WEST 138 STREET,40.8181686,-73.9439538
260 LENOX AVENUE,40.806414,-73.9460226
141 WEST 111 STREET,40.7998163,-73.9537465
108 WEST 132 STREET,40.812311,-73.9431495
137 WEST 111 STREET,40.7997531,-73.9536021
245 WEST 138 STREET,40.8181466,-73.9438996
241 WEST 138 STREET,40.8180999,-73.9437912
264 LENOX AVENUE,40.8065182,-73.9459467
239 WEST 138 STREET,40.8180779,-73.9437371
164 WEST 132 STREET,40.812888,-73.9445182
235 WEST 138 STREET,40.818034,-73.9436287
268 LENOX AVENUE,40.806606,-73.9458816
119 WEST 111 STREET,40.799547,-73.953111
139 WEST 131 STREET,40.8123856,-73.9440815
113 WEST 111 STREET,40.7994866,-73.9529702
233 WEST 138 STREET,40.8180092,-73.9435782
21 WEST 123 STREET,40.8063808,-73.945647
221 WEST 138 STREET,40.8178636,-73.9432315
105 WEST 131 STREET,40.8119899,-73.9431425
219 WEST 138 STREET,40.8178141,-73.9431087
215 WEST 138 STREET,40.8177674,-73.9429967
31 MT MORRIS PARK WEST,40.805999,-73.9450224
124 WEST 112 STREET,40.7999231,-73.9532408
171 WEST 131 STREET,40.812891,-73.9449047
128 WEST 112 STREET,40.8000028,-73.9534322
213 WEST 138 STREET,40.8177427,-73.9429425
54 WEST 124 STREET,40.8064217,-73.9449679
209 WEST 138 STREET,40.8176987,-73.9428378
115 WEST 132 STREET,40.812719800000004,-73.9429396
2360 ADAM C POWELL BLVD,40.817468,-73.9425815
2368 ADAM C POWELL BLVD,40.8176299,-73.9424621
60 WEST 124 STREET,40.8064931,-73.9451412
130 WEST 112 STREET,40.800044,-73.9535297
451 LENOX AVENUE,40.8126263,-73.9423978
118 WEST 112 STREET,40.7998022,-73.9529555
218 WEST 139 STREET,40.8180638,-73.9429495
270 LENOX AVENUE,40.8066472,-73.9458527
220 WEST 139 STREET,40.8181133,-73.9430723
457 LENOX AVENUE,40.8127387,-73.9422893
246 LENOX AVENUE,40.8059365,-73.9463228
139 WEST 112 STREET,40.8005902,-73.9536376
224 WEST 139 STREET,40.81816,-73.9431842
234 WEST 139 STREET,40.8182754,-73.9434515
102 WEST 133 STREET,40.8128624,-73.9425168
258 WEST 139 STREET,40.8185859,-73.9441955
17 WEST 122 STREET,40.8057415,-73.9460593
136 WEST 113 STREET,40.80073,-73.9532041
268 WEST 139 STREET,40.8186986,-73.9444627
27 MT MORRIS PARK WEST,40.8056451,-73.9452322
132 WEST 133 STREET,40.8131042,-73.943091
51 ST NICHOLAS AVENUE,40.8004609,-73.9528539
270 WEST 139 STREET,40.8187206,-73.9445133
263 WEST 138 STREET,40.8183884,-73.9444774
138 WEST 133 STREET,40.8132031,-73.9433294
12 WEST 123 STREET,40.8058786,-73.9456329
1855 ADAM C POWELL BLVD,40.8013092,-73.9534096
257 WEST 138 STREET,40.8183225,-73.9443185
243 WEST 138 STREET,40.8181246,-73.9438454
30 WEST 123 STREET,40.8060846,-73.9460771
143 WEST 113 STREET,40.8012241,-73.9532074
158 WEST 133 STREET,40.8134422,-73.9438963
237 WEST 138 STREET,40.818056,-73.9436829
231 WEST 138 STREET,40.8179873,-73.943524
166 WEST 133 STREET,40.8135301,-73.9441058
32 WEST 123 STREET,40.8061148,-73.9461493
65 LENOX AVENUE,40.8004795,-73.9513225
225 WEST 138 STREET,40.8179186,-73.9433615
2366 ADAM C POWELL BLVD,40.817586,-73.9424947
461 LENOX AVENUE,40.8128156,-73.9422351
216 WEST 139 STREET,40.8180309,-73.9428736
3 WEST 122 STREET,40.8055684,-73.9456513
73 LENOX AVENUE,40.8006743,-73.9511309
169 WEST 133 STREET,40.81395,-73.9439176
1871 ADAM C POWELL BLVD,40.8016221,-73.9531818
236 WEST 139 STREET,40.8182974,-73.9435057
242 WEST 139 STREET,40.8183661,-73.9436682
31 WEST 124 STREET,40.8064871,-73.9439419
WEST 135 STREET,40.8141822,-73.9417859
27 WEST 124 STREET,40.8064321,-73.9438155
1867 ADAM C POWELL BLVD,40.8014958,-73.9532758
111 WEST 113 STREET,40.8006279,-73.9517883
262 WEST 139 STREET,40.8186299,-73.9443002
259 WEST 139 STREET,40.8190195,-73.9440578
23 WEST 124 STREET,40.8063909,-73.9437144
185 WEST 135 STREET,40.8152917,-73.942941
257 WEST 139 STREET,40.8189948,-73.944
139 WEST 135 STREET,40.8150965,-73.9424751
21 WEST 124 STREET,40.8063579,-73.9436386
1881 ADAM C POWELL BLVD,40.8018635,-73.9529469
127 WEST 115 STREET,40.8020934,-73.951361
255 WEST 139 STREET,40.8189673,-73.9439386
251 WEST 139 STREET,40.8189151,-73.9438158
243 WEST 139 STREET,40.8187805,-73.9434944
135 WEST 135 STREET,40.8150443,-73.9423487
227 WEST 139 STREET,40.8185854,-73.9430321
2000 5 AVENUE,40.8060749,-73.9430645
114 WEST 136 STREET,40.8149395,-73.9413228
2008 5 AVENUE,40.8061627,-73.9428622
123 WEST 115 STREET,40.8020302,-73.9512058
225 WEST 139 STREET,40.8185634,-73.9429743
219 WEST 139 STREET,40.8184782,-73.9427793
111 LENOX AVENUE,40.8018404,-73.9503029
120 WEST 136 STREET,40.8150027,-73.9414745
217 WEST 139 STREET,40.818437,-73.9426782
2014 5 AVENUE,40.8062751,-73.9427501
WEST 136 STREET,40.8153462,-73.9422943
8 WEST 125 STREET,40.8064482,-73.943075
132 WEST 116 STREET,40.8022774,-73.9516282
213 WEST 139 STREET,40.8183765,-73.9425373
203 WEST 139 STREET,40.8182474,-73.9422304
154 WEST 136 STREET,40.8153682,-73.9423485
28 WEST 125 STREET,40.8066791,-73.9436239
241 CENTRAL PARK NORTH,40.8005944,-73.9573362
2380 ADAM C POWELL BLVD,40.8181787,-73.9420678
206 WEST 140 STREET,40.8186399,-73.942389
174 WEST 136 STREET,40.8157034,-73.9429623
220 WEST 140 STREET,40.8189972,-73.9432377
64 WEST 125 STREET,40.8071572,-73.9447613
204 WEST 111 STREET,40.800204,-73.9557617
245 WEST 139 STREET,40.8188052,-73.9435522
136 WEST 136 STREET,40.8151704,-73.9418718
70 WEST 125 STREET,40.8072341,-73.9449455
212 WEST 111 STREET,40.8003002,-73.9561047
273 WEST 140 STREET,40.8196451,-73.943584
531 LENOX AVENUE,40.8153508,-73.9404048
271 WEST 140 STREET,40.8196121,-73.9435045
267 WEST 140 STREET,40.8195627,-73.9433854
290 LENOX AVENUE,40.8073825,-73.9452922
233 WEST 111 STREET,40.800819,-73.9561369
119 WEST 136 STREET,40.8153786,-73.9411996
229 WEST 111 STREET,40.8007531,-73.955978
233 WEST 140 STREET,40.819472,-73.9431723
225 WEST 140 STREET,40.8193044,-73.9427786
2012 5 AVENUE,40.806234,-73.942779
101A WEST 136 STREET,40.8151807,-73.9407301
18 WEST 125 STREET,40.8065526,-73.9433278
217 WEST 111 STREET,40.8006871,-73.955822800000007
203 WEST 140 STREET,40.8189141,-73.9418504
125 WEST 136 STREET,40.8154391,-73.9413441
46 WEST 125 STREET,40.8068824,-73.9441078
212 WEST 112 STREET,40.8007803,-73.9552737
2400 ADAM C POWELL BLVD,40.8188235,-73.9416373
228 WEST 141 STREET,40.8196969,-73.9429517
230 WEST 141 STREET,40.8197464,-73.9430673
2150 FREDRICK DOUGLASS BL,40.8045624,-73.9549713
63 WEST 125 STREET,40.807642800000004,-73.9444503
232 WEST 112 STREET,40.8010138,-73.9558225
218 WEST 142 STREET,40.8199242,-73.9417773
259 WEST 116 STREET,40.8044799,-73.9547691
2674 FREDRICK DOUGLASS BL,40.8209647,-73.9424592
35 WEST 125 STREET,40.8073268,-73.9437028
2076 FREDRICK DOUGLASS BL,40.8020077,-73.9567177
248 WEST 143 STREET,40.8208546,-73.9418234
251 WEST 116 STREET,40.8043756,-73.9545272
2692 8 AVENUE,40.8216975,-73.9422779
46 WEST 126 STREET,40.8076287,-73.943652
227 WEST 112 STREET,40.8012303,-73.9551614
231 WEST 116 STREET,40.8041393,-73.9539639
255 WEST 143 STREET,40.8215299,-73.9418843
7 AVENUE,40.8038752,-73.952447
62 WEST 126 STREET,40.8077854,-73.9440275
1858 ADAM C POWELL BLVD,40.8011313,-73.9545547
2460 ADAM C POWELL BLVD,40.8207084,-73.9403242
222 WEST 144 STREET,40.8210268,-73.940295
268 WEST 117 STREET,40.8045126,-73.9540756
2710 FREDRICK DOUGLASS BL,40.822153,-73.9420246
2722 FREDRICK DOUGLASS BL,40.8224438,-73.9418112
68 WEST 126 STREET,40.8078596,-73.9442045
280 WEST 113 STREET,40.8020817,-73.956407
150 ST NICHOLAS AVENUE,40.8046437,-73.9524103
2084 FREDRICK DOUGLASS BL,40.8022574,-73.9565369
2726 8 AVENUE,40.8225453,-73.9417389
2492 ADAM C POWELL BLVD,40.8215342,-73.9396514
61 WEST 126 STREET,40.8082135,-73.943861
262 WEST 118 STREET,40.8050531,-73.9534106
53 WEST 126 STREET,40.8081173,-73.9436299
274 WEST 113 STREET,40.8020048,-73.9562228
222 WEST 145 STREET,40.8218172,-73.940269
264 WEST 118 STREET,40.8051547,-73.9536489
41 WEST 126 STREET,40.8079607,-73.9432543
273 WEST 113 STREET,40.8024576,-73.9561286
258 WEST 145 STREET,40.8222102,-73.9411936
2738 FREDRICK DOUGLASS BL,40.8230639,-73.9413482
2184 FREDRICK DOUGLASS BL,40.805509,-73.9542194
37 WEST 126 STREET,40.8079029,-73.9431207
247 WEST 113 STREET,40.8021087,-73.9553017
239 WEST 145 STREET,40.8226684,-73.9407885
280 WEST 118 STREET,40.8053498,-73.9541183
2508 ADAM C POWELL BLVD,40.8221543,-73.9391956
35 WEST 126 STREET,40.8078727,-73.9430485
257 WEST 117 STREET,40.8048556,-73.9537069
243 WEST 113 STREET,40.80204,-73.9551428
202 WEST 146 STREET,40.8224564,-73.9395277
8 AVENUE,40.8235386,-73.9410045
33 WEST 126 STREET,40.8078452,-73.9429799
2190 FREDRICK DOUGLASS BL,40.8057093,-73.9540675
271 WEST 146 STREET,40.8234423,-73.9407011
2192 FREDRICK DOUGLASS BL,40.8057697,-73.9540241
25 WEST 126 STREET,40.8077436,-73.942738
202 WEST 114 STREET,40.8021551,-73.9546371
235 WEST 146 STREET,40.823272,-73.940293
219 WEST 146 STREET,40.8231948,-73.9397294
13 WEST 126 STREET,40.8076254,-73.9424527
1880 ADAM C POWELL BLVD,40.8022673,-73.9537304
1960 ADAM C POWELL BLVD,40.8047917,-73.9518937
2528 ADAM C POWELL BLVD,40.8227524,-73.9387506
286 WEST 147 STREET,40.8236068,-73.9403216
1970 7 AVENUE,40.8050935,-73.9516695
6 WEST 127 STREET,40.8077487,-73.9419866
264 WEST 115 STREET,40.8031022,-73.9549362
294 WEST 147 STREET,40.8237167,-73.9405816
274 WEST 119 STREET,40.8058847,-73.9534244
66 WEST 127 STREET,40.8085126,-73.9438102
235 WEST 115 STREET,40.8034836,-73.9546614
2764 FREDRICK DOUGLASS BL,40.8238404,-73.9407839
215 WEST 148 STREET,40.824251,-73.9387384
185 ST NICHOLAS AVENUE,40.8061426,-73.9531606
211 WEST 148 STREET,40.8242015,-73.9386228
334 LENOX AVENUE,40.8087023,-73.9443302
233 WEST 115 STREET,40.8034506,-73.954582
204 WEST 120 STREET,40.8058537,-73.9514052
219 WEST 115 STREET,40.8032528,-73.9541162
207 WEST 148 STREET,40.8241053,-73.9383881
205 WEST 148 STREET,40.8240531,-73.9382689
57 WEST 126 STREET,40.8081668,-73.9437491
232 WEST 120 STREET,40.8061806,-73.952178
29 WEST 126 STREET,40.8077958,-73.9428607
217 WEST 115 STREET,40.8032281,-73.9540512
2560 ADAM C POWELL BLVD,40.8238636,-73.937962
2566 ADAM C POWELL BLVD,40.8239843,-73.9378751
2230 8 AVENUE,40.8070511,-73.9531419
2800 8 AVENUE,40.8251326,-73.9398324
44 WEST 127 STREET,40.8082323,-73.9431385
236 WEST 116 STREET,40.8036838,-73.9543651
26 MACOMBS PLACE,40.8258293,-73.9388092
239 WEST 120 STREET,40.8067132,-73.952286
28 MACOMBS PLACE,40.8259362,-73.9386718
340A LENOX AVENUE,40.809015,-73.9441024
805 COLUMBUS AVENUE,40.7949924,-73.9656393
203 WEST 120 STREET,40.8062241,-73.9511088
285 WEST 150 STREET,40.8257,-73.9383288
2006 ADAM C POWELL BLVD,40.8061362,-73.9509029
49 WEST 127 STREET,40.8086687,-73.9429973
17 WEST 100 STREET,40.7947585,-73.9635013
281 WEST 150 STREET,40.8256395,-73.9381229
275 WEST 150 STREET,40.8254554,-73.9377148
2018 ADAM C POWELL BLVD,40.8064545,-73.9506426
25 WEST 127 STREET,40.8083691,-73.9422895
13 WEST 100 STREET,40.7946788,-73.9633533
273 WEST 150 STREET,40.8254032,-73.937592
254 WEST 121 STREET,40.8070096,-73.9522135
271 WEST 150 STREET,40.8253537,-73.9374728
17 WEST 127 STREET,40.8082702,-73.9420512
9 WEST 100 STREET,40.7946596,-73.9632305
258 WEST 121 STREET,40.807059,-73.9523291
15 WEST 127 STREET,40.8082455,-73.9419934
407 CENTRAL PARK WEST,40.7946073,-73.962938
262 WEST 121 STREET,40.8071057,-73.9524447
2600 7 AVENUE,40.8252793,-73.9369128
28 WEST 128 STREET,40.8086381,-73.9421809
240 WEST 121 STREET,40.8068529,-73.951838
20 WEST 102 STREET,40.7955955,-73.9630891
286 WEST 151 STREET,40.8259991,-73.9382418
246 WEST 121 STREET,40.8069189,-73.9519933
38 WEST 128 STREET,40.8088469,-73.942672
58 WEST 128 STREET,40.8091025,-73.9432859
4 WEST 103 STREET,40.7961386,-73.9621028
6 WEST 103 STREET,40.7961826,-73.9622112
2852 8 AVENUE,40.8273824,-73.9381899
2890 FREDRICK DOUGLASS BL,40.8279559,-73.9377702
WEST 121 STREET,40.8069876,-73.9521594
251 WEST 154 STREET,40.8282901,-73.9366967
60 WEST 128 STREET,40.8091437,-73.943387
10 WEST 103 STREET,40.7962457,-73.9623556
MACOMBS PLACE,40.8280999,-73.9351829
2262 8 AVENUE,40.8077041,-73.952567
2922 FREDRICK DOUGLASS BL,40.8287707,-73.9371769
2920 FREDRICK DOUGLASS BL,40.8287076,-73.9372239
350 LENOX AVENUE,40.8093059,-73.9438529
19 WEST 103 STREET,40.7967344,-73.962554
265 WEST 121 STREET,40.8075201,-73.9522421
52 EDGECOMBE AVENUE,40.8184718,-73.946623399999993
253 WEST 121 STREET,40.8073827,-73.9519171
348 LENOX AVENUE,40.8092428,-73.9438999
29 WEST 127 STREET,40.8084186,-73.9424051
11 WEST 103 STREET,40.7966327,-73.962099
8 WEST 104 STREET,40.796822,-73.9617846
315 WEST 137 STREET,40.8183152,-73.9462442
308 WEST 138 STREET,40.8185099,-73.9459442
223 WEST 121 STREET,40.8071162,-73.9512851
316 WEST 138 STREET,40.8185978,-73.94615
219 WEST 121 STREET,40.8070475,-73.9511262
64 EDGECOMBE AVENUE,40.818727,-73.9464353
76 EDGECOMBE AVENUE,40.8189931,-73.9462111
2070 5 AVENUE,40.8082067,-73.9413107
16 WEST 104 STREET,40.7969565,-73.9620915
211 WEST 121 STREET,40.8069211,-73.9508229
441 CENTRAL PARK WEST,40.7970825,-73.9612174
321 WEST 138 STREET,40.8189957,-73.9459185
319 WEST 138 STREET,40.8189737,-73.9458607
2066 5 AVENUE,40.8081272,-73.9414264
2026 ADAM C POWELL BLVD,40.8068221,-73.9503895
81 WEST 128 STREET,40.8096542,-73.943401
313 WEST 138 STREET,40.8189023,-73.9456982
23 WEST 104 STREET,40.797456,-73.9617987
318 WEST 139 STREET,40.8192152,-73.9456835
230 WEST 122 STREET,40.8074428,-73.9512849
73 WEST 128 STREET,40.8095553,-73.9431663
59 WEST 105 STREET,40.7984361,-73.9624736
322 WEST 139 STREET,40.8192619,-73.9457954
236 WEST 122 STREET,40.8075775,-73.9516063
88 EDGECOMBE AVENUE,40.8192565,-73.9460194
65 WEST 128 STREET,40.8094536,-73.9429243
120 MANHATTAN AVENUE,40.7979637,-73.9616792
50 EDGECOMBE AVENUE,40.8184279,-73.946656
2272 FREDRICK DOUGLASS BL,40.8079758,-73.9523682
52 WEST 129 STREET,40.8097555,-73.942906
138 MANHATTAN AVENUE,40.7983342,-73.9614117
310 WEST 138 STREET,40.8185319,-73.9459947
317 WEST 137 STREET,40.8183372,-73.9462911
249 WEST 121 STREET,40.8073333,-73.9518015
300 WEST 138 STREET,40.8182408,-73.9456879
WEST 128 STREET,40.8090442,-73.9419566
931 COLUMBUS AVENUE,40.7988534,-73.9627984
100 EDGECOMBE AVENUE,40.8196187,-73.9457626
243 WEST 122 STREET,40.8078517,-73.9510859
39 WEST 129 STREET,40.8099143,-73.9420967
929 COLUMBUS AVENUE,40.798793,-73.9628418
108 EDGECOMBE AVENUE,40.8197806,-73.9456433
319 WEST 139 STREET,40.8196295,-73.9454844
237 WEST 122 STREET,40.807783,-73.9509198
309 WEST 139 STREET,40.8195141,-73.9452135
223 WEST 122 STREET,40.8076539,-73.9506092
10 WEST 130 STREET,40.8096529,-73.9407134
64 WEST 107 STREET,40.7993635,-73.9616531
304 WEST 140 STREET,40.8197061,-73.9449207
308 WEST 140 STREET,40.8197473,-73.9450183
219 WEST 122 STREET,40.8076209,-73.9505334
18 WEST 130 STREET,40.8097875,-73.9410276
949 COLUMBUS AVENUE,40.7995175,-73.9623176
114 EDGECOMBE AVENUE,40.8198958,-73.9455492
209 WEST 122 STREET,40.8075165,-73.9502878
112 EDGECOMBE AVENUE,40.8198547,-73.9455782
20 WEST 130 STREET,40.8098205,-73.941107
153 MANHATTAN AVENUE,40.7995637,-73.9611799
102 EDGECOMBE AVENUE,40.8196626,-73.9457301
205 WEST 122 STREET,40.8074726,-73.9501795
24 WEST 130 STREET,40.8098892,-73.9412695
475 CENTRAL PARK WEST,40.7992201,-73.9595728
317 WEST 139 STREET,40.8196048,-73.9454302
2054 ADAM C POWELL BLVD,40.8075986,-73.9497893
106 EDGECOMBE AVENUE,40.8197422,-73.9456722
26 WEST 130 STREET,40.8099222,-73.9413489
4 WEST 108 STREET,40.7993903,-73.9597677
130 EDGECOMBE AVENUE,40.8209137,-73.9447535
220 WEST 123 STREET,40.8078898,-73.9503923
28 WEST 130 STREET,40.8099552,-73.9414284
30 WEST 130 STREET,40.8099881,-73.9415042
18 WEST 108 STREET,40.7997281,-73.9603454
62 WEST 108 STREET,40.8000029,-73.9612266
305 WEST 141 STREET,40.8206966,-73.944154
2653 FREDRICK DOUGLASS BL,40.8208282,-73.9437926
2655 FREDRICK DOUGLASS BL,40.8208885,-73.9437491
2657 FREDRICK DOUGLASS BL,40.8209489,-73.9437057
312 WEST 142 STREET,40.8210452,-73.9442115
38 WEST 130 STREET,40.81012,-73.941822
70 WEST 108 STREET,40.8001045,-73.9614649
230 WEST 123 STREET,40.8080272,-73.9507209
316 WEST 142 STREET,40.8211112,-73.9443704
242 WEST 123 STREET,40.8081454,-73.9510026
42 WEST 130 STREET,40.8101887,-73.9419809
200 MANHATTAN AVENUE,40.8001946,-73.9598539
306 WEST 142ND STREET,40.8209765,-73.9440526
266 WEST 123 STREET,40.8084448,-73.951714
28 BRADHURST AVENUE,40.8222169,-73.9435746
307 WEST 143 STREET,40.8219835,-73.9433255
56 WEST 130 STREET,40.8104196,-73.9425334
58 WEST 109 STREET,40.8005654,-73.960605
244 WEST 123 STREET,40.8081646,-73.9510459
478 CENTRAL PARK WEST,40.7996152,-73.9592836
2695 FREDRICK DOUGLASS BL,40.8217693,-73.9431053
2703 FREDRICK DOUGLASS BL,40.8220107,-73.942928
23 WEST 129 STREET,40.8096643,-73.9415045
248 WEST 123 STREET,40.8082003,-73.9511362
3 WEST 129 STREET,40.8093977,-73.940869
67 WEST 109 STREET,40.8011967,-73.96089
2709 8 AVENUE,40.8221973,-73.9427906
304 WEST 144 STREET,40.8222249,-73.9431374
203 WEST 122 STREET,40.8074478,-73.9501217
408 LENOX AVENUE,40.8109988,-73.9426304
63 WEST 109 STREET,40.8010979,-73.9607925
30 BRADHURST AVENUE,40.8223733,-73.943495
245 WEST 122 STREET,40.8078737,-73.9511401
47 WEST 130 STREET,40.8105674,-73.941706
300 CATHEDRAL PARKWAY,40.8005402,-73.9592108
24 BRADHURST AVENUE,40.8220357,-73.943535
215 WEST 122 STREET,40.8075797,-73.9504395
41 WEST 130 STREET,40.8104904,-73.9415218
